turn_id,session_id,start_timestamp,end_timestamp,local_date,local_hour,trigger,latency_seconds,message_count,text_chars,has_text,has_media,uses_reply,uses_mention,inbound_direct,bot_targeted_reply,utility_like,any_followup_2m,explicit_followup_2m,followup_seconds
671,21,1784872444,1784872444,2026-07-24,13,被点名/被回复,5,1,0,False,True,False,False,True,False,False,True,False,7
672,21,1784872471,1784872471,2026-07-24,13,连续对话,7,1,0,False,True,False,False,False,False,False,True,False,2
673,21,1784872475,1784872500,2026-07-24,13,连续对话,2,2,6,True,True,False,False,False,False,False,False,False,
674,21,1784872615,1784872624,2026-07-24,13,延迟上下文,142,2,19,True,True,False,False,False,False,True,True,False,88
675,21,1784872921,1784872925,2026-07-24,14,环境话题加入,5,2,0,False,True,False,False,False,False,False,False,False,
676,21,1784873124,1784873124,2026-07-24,14,自主定向回复,35,1,85,True,True,True,False,False,True,False,True,False,8
677,21,1784873261,1784873320,2026-07-24,14,被点名/被回复,2,2,376,True,False,True,False,True,True,True,True,True,52
678,21,1784873403,1784873413,2026-07-24,14,被点名/被回复,8,3,38,True,True,False,False,True,False,False,False,False,
679,21,1784873601,1784873601,2026-07-24,14,环境话题加入,3,1,0,False,True,False,False,False,False,False,True,False,1
680,21,1784873818,1784873820,2026-07-24,14,被点名/被回复,26,2,76,True,True,True,False,True,True,False,True,False,39
681,21,1784873908,1784873910,2026-07-24,14,连续对话,5,2,0,False,True,False,False,False,False,False,True,False,13
682,21,1784874231,1784874232,2026-07-24,14,环境话题加入,7,2,148,True,False,False,False,False,False,False,True,False,9
683,21,1784874246,1784874247,2026-07-24,14,连续对话,5,2,24,True,True,False,False,False,False,True,True,True,13
684,21,1784874351,1784874351,2026-07-24,14,被点名/被回复,2,1,49,True,False,False,False,True,False,False,True,False,14
685,21,1784874369,1784874369,2026-07-24,14,自主定向回复,4,1,56,True,False,True,False,False,True,False,True,True,4
686,21,1784874407,1784874407,2026-07-24,14,被点名/被回复,14,1,83,True,False,True,False,True,True,False,True,False,0
687,21,1784874511,1784874518,2026-07-24,14,连续对话,0,2,0,False,True,False,False,False,False,False,True,True,1
688,21,1784874532,1784874534,2026-07-24,14,被点名/被回复,13,2,119,True,False,True,False,True,True,False,True,False,21
689,21,1784874641,1784874641,2026-07-24,14,连续对话,5,1,38,True,False,False,False,False,False,False,True,False,14
690,21,1784874707,1784874707,2026-07-24,14,连续对话,2,1,12,True,True,False,False,False,False,False,True,False,5
691,21,1784875121,1784875122,2026-07-24,14,自主定向回复,0,2,68,True,False,True,False,False,True,False,True,False,51
692,21,1784875274,1784875278,2026-07-24,14,自主定向回复,18,2,28,True,True,True,False,False,True,False,True,False,2
693,21,1784875349,1784875349,2026-07-24,14,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,24
694,21,1784875379,1784875379,2026-07-24,14,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,1
695,21,1784875617,1784875617,2026-07-24,14,自主定向回复,2,1,24,True,False,True,False,False,True,False,True,False,0
696,21,1784875625,1784875635,2026-07-24,14,连续对话,3,3,27,True,True,False,False,False,False,True,True,False,1
697,21,1784875639,1784875639,2026-07-24,14,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,9
698,21,1784875651,1784875651,2026-07-24,14,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,28
699,21,1784875768,1784875768,2026-07-24,14,自主定向回复,3,1,5,True,True,True,True,False,True,False,True,False,5
700,21,1784875774,1784875776,2026-07-24,14,连续对话,1,2,13,True,True,False,False,False,False,False,True,True,23
701,21,1784875813,1784875813,2026-07-24,14,被点名/被回复,9,1,16,True,True,True,False,True,True,False,True,False,2
702,21,1784875845,1784875845,2026-07-24,14,连续对话,4,1,6,True,True,False,False,False,False,False,True,False,18
703,21,1784875986,1784875986,2026-07-24,14,连续对话,4,1,0,False,True,False,False,False,False,False,False,False,
704,21,1784876401,1784876401,2026-07-24,15,环境话题加入,3,1,7,True,False,False,False,False,False,False,True,False,1
705,21,1784876757,1784876757,2026-07-24,15,环境话题加入,7,1,12,True,False,False,False,False,False,False,True,True,12
706,21,1784876783,1784876783,2026-07-24,15,被点名/被回复,11,1,21,True,False,True,False,True,True,False,True,True,13
707,21,1784876864,1784876864,2026-07-24,15,被点名/被回复,1,1,23,True,False,True,False,True,True,False,True,False,1
708,21,1784876941,1784876941,2026-07-24,15,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,13
709,21,1784876955,1784876955,2026-07-24,15,连续对话,1,1,3,True,False,False,True,False,False,False,True,False,1
710,21,1784877133,1784877133,2026-07-24,15,连续对话,2,1,16,True,True,False,False,False,False,False,True,False,1
711,21,1784877178,1784877178,2026-07-24,15,连续对话,2,1,16,True,False,False,False,False,False,False,True,False,5
712,21,1784877199,1784877201,2026-07-24,15,自主定向回复,1,2,29,True,True,True,False,False,True,False,True,False,2
713,21,1784877348,1784877348,2026-07-24,15,连续对话,1,1,4,True,False,False,False,False,False,False,True,False,24
714,21,1784877432,1784877445,2026-07-24,15,自主定向回复,2,2,41,True,False,True,False,False,True,False,True,False,13
715,21,1784877612,1784877612,2026-07-24,15,连续对话,12,1,0,False,True,False,False,False,False,False,True,True,9
716,21,1784877635,1784877635,2026-07-24,15,被点名/被回复,2,1,50,True,True,False,False,True,False,False,True,True,58
717,21,1784877702,1784877704,2026-07-24,15,被点名/被回复,1,2,0,False,True,False,False,True,False,False,True,False,1
718,21,1784877739,1784877739,2026-07-24,15,连续对话,2,1,3,True,False,False,False,False,False,False,True,True,9
719,21,1784877768,1784877768,2026-07-24,15,被点名/被回复,17,1,21,True,False,False,False,True,False,False,True,False,51
720,21,1784877821,1784877821,2026-07-24,15,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,30
721,21,1784877858,1784877858,2026-07-24,15,连续对话,7,1,0,False,True,False,False,False,False,False,True,False,0
722,21,1784877862,1784877862,2026-07-24,15,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,13
723,21,1784878031,1784878031,2026-07-24,15,连续对话,1,2,0,False,True,False,False,False,False,False,True,False,2
724,21,1784878035,1784878035,2026-07-24,15,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,18
725,21,1784878074,1784878074,2026-07-24,15,连续对话,1,1,62,True,False,False,True,False,False,False,True,False,5
726,21,1784878083,1784878083,2026-07-24,15,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,4
727,21,1784878090,1784878098,2026-07-24,15,连续对话,3,3,19,True,True,False,False,False,False,False,True,True,11
728,21,1784878122,1784878122,2026-07-24,15,被点名/被回复,10,1,23,True,True,True,False,True,True,False,True,False,30
729,21,1784878314,1784878314,2026-07-24,15,环境话题加入,3,1,16,True,False,False,False,False,False,False,True,False,1
730,21,1784878316,1784878316,2026-07-24,15,连续对话,1,1,0,False,True,False,False,False,False,False,True,True,4
731,21,1784878449,1784878449,2026-07-24,15,被点名/被回复,12,1,64,True,False,True,False,True,True,False,True,True,2
732,21,1784878470,1784878470,2026-07-24,15,被点名/被回复,5,1,0,False,True,False,False,True,False,False,True,False,1
733,21,1784878471,1784878472,2026-07-24,15,连续对话,0,2,28,True,False,False,False,False,False,False,True,False,8
734,21,1784878483,1784878483,2026-07-24,15,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,20
735,21,1784878571,1784878572,2026-07-24,15,连续对话,12,2,24,True,True,False,False,False,False,True,True,False,2
736,21,1784878583,1784878583,2026-07-24,15,自主定向回复,1,1,52,True,False,True,True,False,True,False,True,False,11
737,21,1784878607,1784878607,2026-07-24,15,连续对话,13,1,8,True,False,False,False,False,False,False,True,True,1
738,21,1784878726,1784878726,2026-07-24,15,被点名/被回复,14,1,37,True,True,True,False,True,True,False,True,False,13
739,21,1784878752,1784878752,2026-07-24,15,自主定向回复,7,1,23,True,False,True,False,False,True,False,True,False,3
740,21,1784878775,1784878775,2026-07-24,15,连续对话,14,1,32,True,True,False,False,False,False,False,True,False,16
741,21,1784878873,1784878873,2026-07-24,15,连续对话,6,1,0,False,True,False,False,False,False,False,True,False,1
742,21,1784878875,1784878875,2026-07-24,15,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,0
743,21,1784878894,1784878897,2026-07-24,15,自主定向回复,1,2,30,True,True,True,False,False,True,False,True,False,64
744,21,1784878978,1784878978,2026-07-24,15,连续对话,17,1,31,True,True,False,False,False,False,False,True,False,49
745,21,1784879038,1784879041,2026-07-24,15,连续对话,5,2,0,False,True,False,False,False,False,False,True,False,5
746,21,1784879066,1784879066,2026-07-24,15,自主定向回复,15,1,16,True,True,True,False,False,True,False,True,True,32
747,21,1784879120,1784879120,2026-07-24,15,被点名/被回复,22,1,34,True,False,False,False,True,False,False,True,True,45
748,21,1784879178,1784879180,2026-07-24,15,被点名/被回复,13,2,34,True,True,True,False,True,True,False,True,True,26
749,21,1784879248,1784879248,2026-07-24,15,被点名/被回复,3,1,63,True,False,True,False,True,True,False,True,True,16
750,21,1784879296,1784879296,2026-07-24,15,被点名/被回复,13,1,76,True,False,True,False,True,True,False,True,False,65
751,21,1784879388,1784879388,2026-07-24,15,自主定向回复,10,1,27,True,True,True,False,False,True,False,True,False,5
752,21,1784879481,1784879487,2026-07-24,15,连续对话,6,2,0,False,True,False,False,False,False,False,True,False,14
753,21,1784879594,1784879597,2026-07-24,15,连续对话,5,2,0,False,True,False,False,False,False,False,True,True,0
754,21,1784879617,1784879617,2026-07-24,15,被点名/被回复,3,1,27,True,True,True,False,True,True,False,True,True,7
755,21,1784879664,1784879664,2026-07-24,15,被点名/被回复,2,1,13,True,False,True,False,True,True,True,True,False,18
756,21,1784879727,1784879729,2026-07-24,15,连续对话,7,2,0,False,True,False,False,False,False,False,True,True,3
757,21,1784879763,1784879763,2026-07-24,15,被点名/被回复,1,1,13,True,False,True,False,True,True,True,True,False,20
758,21,1784879788,1784879788,2026-07-24,15,自主定向回复,5,1,115,True,False,True,False,False,True,False,True,False,10
759,21,1784879806,1784879806,2026-07-24,15,自主定向回复,1,1,134,True,False,True,False,False,True,False,True,False,3
760,21,1784879892,1784879892,2026-07-24,15,连续对话,0,1,31,True,False,False,False,False,False,False,True,False,5
761,21,1784879925,1784879925,2026-07-24,15,连续对话,0,1,16,True,False,False,False,False,False,False,True,False,3
762,21,1784880243,1784880251,2026-07-24,16,环境话题加入,7,2,0,False,True,False,False,False,False,False,True,False,6
763,21,1784880638,1784880638,2026-07-24,16,环境话题加入,6,1,0,False,True,False,False,False,False,False,True,False,2
764,21,1784880642,1784880642,2026-07-24,16,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,4
765,21,1784880822,1784880822,2026-07-24,16,自主定向回复,13,1,23,True,False,True,False,False,True,False,True,False,8
766,21,1784881040,1784881040,2026-07-24,16,环境话题加入,2,1,35,True,False,False,False,False,False,False,True,False,6
767,21,1784881048,1784881051,2026-07-24,16,连续对话,2,2,38,True,True,False,False,False,False,True,True,False,10
768,21,1784881064,1784881064,2026-07-24,16,自主定向回复,3,1,2,True,False,True,False,False,True,False,True,False,9
769,21,1784881226,1784881228,2026-07-24,16,被点名/被回复,7,2,15,True,True,True,False,True,True,False,True,False,19
770,21,1784881251,1784881251,2026-07-24,16,连续对话,4,1,0,False,True,False,False,False,False,False,True,True,17
771,21,1784881375,1784881375,2026-07-24,16,被点名/被回复,4,1,67,True,True,True,False,True,True,True,True,False,2
772,21,1784881525,1784881527,2026-07-24,16,被点名/被回复,14,2,17,True,True,True,False,True,True,False,True,False,2
773,21,1784881532,1784881532,2026-07-24,16,连续对话,3,1,0,False,True,False,False,False,False,False,True,True,18
774,21,1784881566,1784881566,2026-07-24,16,被点名/被回复,16,1,34,True,False,True,False,True,True,False,True,True,16
775,21,1784881597,1784881597,2026-07-24,16,被点名/被回复,15,1,34,True,True,True,False,True,True,False,True,True,18
776,21,1784881675,1784881676,2026-07-24,16,被点名/被回复,2,2,53,True,True,True,False,True,True,False,True,False,1
777,21,1784881691,1784881691,2026-07-24,16,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,10
778,21,1784881848,1784881848,2026-07-24,16,连续对话,1,1,26,True,True,False,True,False,False,False,True,False,19
779,21,1784881992,1784881992,2026-07-24,16,连续对话,7,1,25,True,False,False,False,False,False,False,True,True,7
780,21,1784882047,1784882047,2026-07-24,16,被点名/被回复,14,1,33,True,True,True,False,True,True,False,True,False,2
781,21,1784882331,1784882331,2026-07-24,16,被点名/被回复,2,1,9,True,True,False,False,True,False,False,True,True,1
782,21,1784882353,1784882353,2026-07-24,16,被点名/被回复,2,1,0,False,True,False,False,True,False,False,True,False,2
783,21,1784882638,1784882640,2026-07-24,16,自主定向回复,0,2,57,True,False,True,False,False,True,False,True,False,3
784,21,1784883318,1784883318,2026-07-24,16,自主定向回复,7,1,38,True,True,True,False,False,True,False,True,False,3
785,21,1784883428,1784883428,2026-07-24,16,连续对话,0,1,53,True,True,False,False,False,False,False,True,True,3
786,21,1784883659,1784883659,2026-07-24,17,被点名/被回复,4,1,52,True,True,False,False,True,False,False,True,False,17
787,21,1784883838,1784883841,2026-07-24,17,连续对话,10,2,0,False,True,False,False,False,False,False,True,False,11
788,21,1784884083,1784884083,2026-07-24,17,环境话题加入,5,1,14,True,False,False,False,False,False,False,True,False,0
789,21,1784884085,1784884085,2026-07-24,17,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,7
790,21,1784884097,1784884097,2026-07-24,17,连续对话,2,1,0,False,True,False,False,False,False,False,True,True,2
791,21,1784884161,1784884163,2026-07-24,17,被点名/被回复,3,2,36,True,True,True,False,True,True,False,True,False,4
792,21,1784884339,1784884339,2026-07-24,17,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,7
793,21,1784884373,1784884373,2026-07-24,17,连续对话,16,1,84,True,True,False,False,False,False,False,True,True,1
794,21,1784884439,1784884439,2026-07-24,17,被点名/被回复,5,1,0,False,True,False,False,True,False,False,True,True,3
795,21,1784884457,1784884457,2026-07-24,17,被点名/被回复,4,1,0,False,True,False,False,True,False,False,True,False,0
